Date,Dealer_ID,Inventory_Level,Total_Demand_Qty,Avg_Unit_Price,Total_Sales_Value,Stockout_Count
2025-03-10,DLR_023,Standard,92,1200,110400,2
2025-03-10,DLR_024,Standard,35,1200,42000,0
2025-03-10,DLR_025,Standard,149,1200,178800,3
2025-03-10,DLR_026,Standard,40,1200,48000,0
2025-03-10,DLR_027,Standard,28,1200,33600,1
2025-03-10,DLR_028,Standard,132,1200,158400,3
2025-03-10,DLR_029,Standard,156,1200,187200,3
2025-03-10,DLR_030,Standard,86,1200,103200,2
2025-03-11,DLR_001,Standard,20,1200,24000,0
2025-03-11,DLR_002,Standard,108,1200,129600,1
2025-03-11,DLR_003,Standard,86,1200,103200,0
2025-03-11,DLR_004,Standard,147,1200,176400,0
2025-03-11,DLR_005,Standard,40,1200,48000,2
2025-03-11,DLR_006,Standard,98,1200,117600,2
2025-03-11,DLR_007,Standard,84,1200,100800,3
2025-03-11,DLR_008,Standard,117,1200,140400,3
2025-03-11,DLR_009,Standard,21,1200,25200,3
2025-03-11,DLR_010,Standard,122,1200,146400,3
2025-03-11,DLR_011,Standard,15,1200,18000,0
2025-03-11,DLR_012,Standard,55,1200,66000,0
2025-03-11,DLR_013,Standard,100,1200,120000,3
2025-03-11,DLR_014,Standard,29,1200,34800,3
2025-03-11,DLR_015,Standard,162,1200,194400,1
2025-03-11,DLR_016,Standard,65,1200,78000,1
2025-03-11,DLR_017,Standard,95,1200,114000,2
2025-03-11,DLR_018,Standard,95,1200,114000,0
2025-03-11,DLR_019,Standard,145,1200,174000,0
2025-03-11,DLR_020,Standard,23,1200,27600,1
2025-03-11,DLR_021,Standard,157,1200,188400,1
2025-03-11,DLR_022,Standard,145,1200,174000,0
2025-03-11,DLR_023,Standard,108,1200,129600,1
2025-03-11,DLR_024,Standard,48,1200,57600,2
2025-03-11,DLR_025,Standard,61,1200,73200,0
2025-03-11,DLR_026,Standard,169,1200,202800,3
2025-03-11,DLR_027,Standard,73,1200,87600,2
2025-03-11,DLR_028,Standard,44,1200,52800,2
2025-03-11,DLR_029,Standard,174,1200,208800,2
2025-03-11,DLR_030,Standard,83,1200,99600,3
2025-03-12,DLR_001,Standard,119,1200,142800,2
2025-03-12,DLR_002,Standard,155,1200,186000,2
2025-03-12,DLR_003,Standard,146,1200,175200,2
2025-03-12,DLR_004,Standard,159,1200,190800,1
2025-03-12,DLR_005,Standard,20,1200,24000,0
2025-03-12,DLR_006,Standard,133,1200,159600,2
2025-03-12,DLR_007,Standard,120,1200,144000,3
2025-03-12,DLR_008,Standard,26,1200,31200,3
2025-03-12,DLR_009,Standard,100,1200,120000,2
2025-03-12,DLR_010,Standard,135,1200,162000,3
2025-03-12,DLR_011,Standard,151,1200,181200,3
2025-03-12,DLR_012,Standard,51,1200,61200,1
2025-03-12,DLR_013,Standard,44,1200,52800,2
2025-03-12,DLR_014,Standard,169,1200,202800,3
2025-03-12,DLR_015,Standard,50,1200,60000,3
2025-03-12,DLR_016,Standard,176,1200,211200,2
2025-03-12,DLR_017,Standard,94,1200,112800,1
2025-03-12,DLR_018,Standard,120,1200,144000,0
2025-03-12,DLR_019,Standard,144,1200,172800,1
2025-03-12,DLR_020,Standard,38,1200,45600,2
2025-03-12,DLR_021,Standard,104,1200,124800,3
2025-03-12,DLR_022,Standard,162,1200,194400,3
2025-03-12,DLR_023,Standard,50,1200,60000,0
2025-03-12,DLR_024,Standard,116,1200,139200,0
2025-03-12,DLR_025,Standard,99,1200,118800,2
2025-03-12,DLR_026,Standard,19,1200,22800,1
2025-03-12,DLR_027,Standard,164,1200,196800,3
2025-03-12,DLR_028,Standard,108,1200,129600,3
2025-03-12,DLR_029,Standard,133,1200,159600,1
2025-03-12,DLR_030,Standard,84,1200,100800,2
2025-03-13,DLR_001,Standard,15,1200,18000,3
2025-03-13,DLR_002,Standard,27,1200,32400,3
2025-03-13,DLR_003,Standard,153,1200,183600,0
2025-03-13,DLR_004,Standard,170,1200,204000,0
2025-03-13,DLR_005,Standard,36,1200,43200,0
2025-03-13,DLR_006,Standard,129,1200,154800,1
2025-03-13,DLR_007,Standard,129,1200,154800,2
2025-03-13,DLR_008,Standard,92,1200,110400,2
2025-03-13,DLR_009,Standard,152,1200,182400,1
2025-03-13,DLR_010,Standard,89,1200,106800,2
2025-03-13,DLR_011,Standard,48,1200,57600,3
2025-03-13,DLR_012,Standard,24,1200,28800,0
2025-03-13,DLR_013,Standard,129,1200,154800,0
2025-03-13,DLR_014,Standard,156,1200,187200,0
2025-03-13,DLR_015,Standard,126,1200,151200,2
2025-03-13,DLR_016,Standard,174,1200,208800,2
2025-03-13,DLR_017,Standard,138,1200,165600,1
2025-03-13,DLR_018,Standard,98,1200,117600,0
2025-03-13,DLR_019,Standard,29,1200,34800,1
2025-03-13,DLR_020,Standard,30,1200,36000,0
2025-03-13,DLR_021,Standard,116,1200,139200,0
2025-03-13,DLR_022,Standard,97,1200,116400,2
2025-03-13,DLR_023,Standard,85,1200,102000,3
2025-03-13,DLR_024,Standard,133,1200,159600,2
2025-03-13,DLR_025,Standard,138,1200,165600,1
2025-03-13,DLR_026,Standard,26,1200,31200,0
2025-03-13,DLR_027,Standard,113,1200,135600,3
2025-03-13,DLR_028,Standard,84,1200,100800,3
2025-03-13,DLR_029,Standard,112,1200,134400,3
2025-03-13,DLR_030,Standard,70,1200,84000,1
2025-03-14,DLR_001,Standard,52,1200,62400,1
2025-03-14,DLR_002,Standard,141,1200,169200,0
2025-03-14,DLR_003,Standard,54,1200,64800,1
2025-03-14,DLR_004,Standard,128,1200,153600,1
2025-03-14,DLR_005,Standard,40,1200,48000,0
2025-03-14,DLR_006,Standard,67,1200,80400,1
2025-03-14,DLR_007,Standard,66,1200,79200,1
2025-03-14,DLR_008,Standard,47,1200,56400,0
2025-03-14,DLR_009,Standard,165,1200,198000,0
2025-03-14,DLR_010,Standard,144,1200,172800,0
2025-03-14,DLR_011,Standard,45,1200,54000,0
2025-03-14,DLR_012,Standard,95,1200,114000,3
2025-03-14,DLR_013,Standard,59,1200,70800,1
2025-03-14,DLR_014,Standard,67,1200,80400,2
2025-03-14,DLR_015,Standard,62,1200,74400,2
2025-03-14,DLR_016,Standard,92,1200,110400,1
2025-03-14,DLR_017,Standard,45,1200,54000,0
2025-03-14,DLR_018,Standard,163,1200,195600,2
2025-03-14,DLR_019,Standard,60,1200,72000,3
2025-03-14,DLR_020,Standard,80,1200,96000,1
2025-03-14,DLR_021,Standard,105,1200,126000,0
2025-03-14,DLR_022,Standard,124,1200,148800,2
2025-03-14,DLR_023,Standard,43,1200,51600,0
2025-03-14,DLR_024,Standard,47,1200,56400,1
2025-03-14,DLR_025,Standard,177,1200,212400,0
2025-03-14,DLR_026,Standard,38,1200,45600,0
2025-03-14,DLR_027,Standard,168,1200,201600,2
2025-03-14,DLR_028,Standard,72,1200,86400,3
2025-03-14,DLR_029,Standard,133,1200,159600,0
2025-03-14,DLR_030,Standard,30,1200,36000,1
2025-03-15,DLR_001,Standard,133,1200,159600,0
2025-03-15,DLR_002,Standard,142,1200,170400,1
2025-03-15,DLR_003,Standard,101,1200,121200,2
2025-03-15,DLR_004,Standard,121,1200,145200,0
2025-03-15,DLR_005,Standard,34,1200,40800,3
2025-03-15,DLR_006,Standard,76,1200,91200,3
2025-03-15,DLR_007,Standard,119,1200,142800,2
2025-03-15,DLR_008,Standard,134,1200,160800,1
2025-03-15,DLR_009,Standard,155,1200,186000,2
2025-03-15,DLR_010,Standard,104,1200,124800,1
2025-03-15,DLR_011,Standard,149,1200,178800,3
2025-03-15,DLR_012,Standard,42,1200,50400,2
2025-03-15,DLR_013,Standard,121,1200,145200,3
2025-03-15,DLR_014,Standard,41,1200,49200,2
2025-03-15,DLR_015,Standard,29,1200,34800,3
2025-03-15,DLR_016,Standard,114,1200,136800,3
2025-03-15,DLR_017,Standard,98,1200,117600,2
2025-03-15,DLR_018,Standard,166,1200,199200,1
2025-03-15,DLR_019,Standard,62,1200,74400,3
2025-03-15,DLR_020,Standard,124,1200,148800,0
2025-03-15,DLR_021,Standard,41,1200,49200,0
2025-03-15,DLR_022,Standard,23,1200,27600,2
2025-03-15,DLR_023,Standard,165,1200,198000,2
2025-03-15,DLR_024,Standard,70,1200,84000,0
2025-03-15,DLR_025,Standard,103,1200,123600,3
2025-03-15,DLR_026,Standard,54,1200,64800,0
2025-03-15,DLR_027,Standard,65,1200,78000,2
2025-03-15,DLR_028,Standard,28,1200,33600,1
2025-03-15,DLR_029,Standard,17,1200,20400,0
2025-03-15,DLR_030,Standard,31,1200,37200,2
2025-03-16,DLR_001,Standard,47,1200,56400,2
2025-03-16,DLR_002,Standard,59,1200,70800,0
2025-03-16,DLR_003,Standard,70,1200,84000,3
2025-03-16,DLR_004,Standard,58,1200,69600,0
2025-03-16,DLR_005,Standard,53,1200,63600,3
2025-03-16,DLR_006,Standard,150,1200,180000,0
2025-03-16,DLR_007,Standard,150,1200,180000,2
2025-03-16,DLR_008,Standard,167,1200,200400,3
2025-03-16,DLR_009,Standard,36,1200,43200,0
2025-03-16,DLR_010,Standard,83,1200,99600,1
2025-03-16,DLR_011,Standard,78,1200,93600,1
2025-03-16,DLR_012,Standard,117,1200,140400,2
2025-03-16,DLR_013,Standard,165,1200,198000,3
2025-03-16,DLR_014,Standard,111,1200,133200,1
2025-03-16,DLR_015,Standard,148,1200,177600,2
2025-03-16,DLR_016,Standard,97,1200,116400,3
2025-03-16,DLR_017,Standard,152,1200,182400,3
2025-03-16,DLR_018,Standard,43,1200,51600,0
2025-03-16,DLR_019,Standard,135,1200,162000,1
2025-03-16,DLR_020,Standard,26,1200,31200,0
2025-03-16,DLR_021,Standard,181,1200,217200,0
2025-03-16,DLR_022,Standard,24,1200,28800,0
2025-03-16,DLR_023,Standard,159,1200,190800,1
2025-03-16,DLR_024,Standard,177,1200,212400,1
2025-03-16,DLR_025,Standard,108,1200,129600,0
2025-03-16,DLR_026,Standard,139,1200,166800,2
2025-03-16,DLR_027,Standard,127,1200,152400,0
2025-03-16,DLR_028,Standard,92,1200,110400,3
2025-03-16,DLR_029,Standard,150,1200,180000,0
2025-03-16,DLR_030,Standard,27,1200,32400,2
2025-03-17,DLR_001,Standard,177,1200,212400,1
2025-03-17,DLR_002,Standard,158,1200,189600,0
2025-03-17,DLR_003,Standard,102,1200,122400,2
2025-03-17,DLR_004,Standard,143,1200,171600,0
2025-03-17,DLR_005,Standard,96,1200,115200,1
2025-03-17,DLR_006,Standard,68,1200,81600,3
2025-03-17,DLR_007,Standard,51,1200,61200,3
2025-03-17,DLR_008,Standard,117,1200,140400,2
2025-03-17,DLR_009,Standard,116,1200,139200,3
2025-03-17,DLR_010,Standard,92,1200,110400,3
2025-03-17,DLR_011,Standard,156,1200,187200,3
2025-03-17,DLR_012,Standard,108,1200,129600,1
2025-03-17,DLR_013,Standard,51,1200,61200,3
2025-03-17,DLR_014,Standard,117,1200,140400,0
2025-03-17,DLR_015,Standard,67,1200,80400,2
2025-03-17,DLR_016,Standard,55,1200,66000,0
2025-03-17,DLR_017,Standard,49,1200,58800,0
2025-03-17,DLR_018,Standard,179,1200,214800,1
2025-03-17,DLR_019,Standard,182,1200,218400,0
2025-03-17,DLR_020,Standard,80,1200,96000,2
2025-03-17,DLR_021,Standard,65,1200,78000,0
2025-03-17,DLR_022,Standard,70,1200,84000,1
2025-03-17,DLR_023,Standard,100,1200,120000,2
2025-03-17,DLR_024,Standard,104,1200,124800,3
2025-03-17,DLR_025,Standard,113,1200,135600,1
2025-03-17,DLR_026,Standard,62,1200,74400,1
2025-03-17,DLR_027,Standard,22,1200,26400,3
2025-03-17,DLR_028,Standard,46,1200,55200,2
2025-03-17,DLR_029,Standard,16,1200,19200,1
2025-03-17,DLR_030,Standard,16,1200,19200,0
2025-03-18,DLR_001,Standard,158,1200,189600,0
2025-03-18,DLR_002,Standard,138,1200,165600,1
2025-03-18,DLR_003,Standard,84,1200,100800,0
2025-03-18,DLR_004,Standard,102,1200,122400,0
2025-03-18,DLR_005,Standard,32,1200,38400,3
2025-03-18,DLR_006,Standard,186,1200,223200,2
2025-03-18,DLR_007,Standard,36,1200,43200,2
2025-03-18,DLR_008,Standard,72,1200,86400,3
2025-03-18,DLR_009,Standard,76,1200,91200,1
2025-03-18,DLR_010,Standard,25,1200,30000,1
2025-03-18,DLR_011,Standard,66,1200,79200,3
2025-03-18,DLR_012,Standard,171,1200,205200,0
2025-03-18,DLR_013,Standard,29,1200,34800,1
2025-03-18,DLR_014,Standard,90,1200,108000,1
2025-03-18,DLR_015,Standard,155,1200,186000,1
2025-03-18,DLR_016,Standard,78,1200,93600,1
2025-03-18,DLR_017,Standard,117,1200,140400,1
2025-03-18,DLR_018,Standard,72,1200,86400,0
2025-03-18,DLR_019,Standard,100,1200,120000,1
2025-03-18,DLR_020,Standard,138,1200,165600,3
2025-03-18,DLR_021,Standard,126,1200,151200,2
2025-03-18,DLR_022,Standard,29,1200,34800,2
2025-03-18,DLR_023,Standard,173,1200,207600,1
2025-03-18,DLR_024,Standard,122,1200,146400,3
2025-03-18,DLR_025,Standard,25,1200,30000,0
2025-03-18,DLR_026,Standard,102,1200,122400,0
2025-03-18,DLR_027,Standard,90,1200,108000,3
2025-03-18,DLR_028,Standard,132,1200,158400,0
2025-03-18,DLR_029,Standard,99,1200,118800,1
2025-03-18,DLR_030,Standard,21,1200,25200,0
2025-03-19,DLR_001,Standard,124,1200,148800,1
2025-03-19,DLR_002,Standard,17,1200,20400,0
2025-03-19,DLR_003,Standard,183,1200,219600,0
2025-03-19,DLR_004,Standard,29,1200,34800,1
2025-03-19,DLR_005,Standard,51,1200,61200,3
2025-03-19,DLR_006,Standard,70,1200,84000,0
2025-03-19,DLR_007,Standard,122,1200,146400,1
2025-03-19,DLR_008,Standard,161,1200,193200,2
2025-03-19,DLR_009,Standard,151,1200,181200,3
2025-03-19,DLR_010,Standard,130,1200,156000,0
2025-03-19,DLR_011,Standard,71,1200,85200,0
2025-03-19,DLR_012,Standard,130,1200,156000,0
2025-03-19,DLR_013,Standard,94,1200,112800,1
2025-03-19,DLR_014,Standard,70,1200,84000,1
2025-03-19,DLR_015,Standard,100,1200,120000,2
2025-03-19,DLR_016,Standard,166,1200,199200,0
2025-03-19,DLR_017,Standard,19,1200,22800,0
2025-03-19,DLR_018,Standard,44,1200,52800,1
2025-03-19,DLR_019,Standard,67,1200,80400,1
2025-03-19,DLR_020,Standard,70,1200,84000,0
2025-03-19,DLR_021,Standard,38,1200,45600,1
2025-03-19,DLR_022,Standard,96,1200,115200,1
2025-03-19,DLR_023,Standard,100,1200,120000,3
2025-03-19,DLR_024,Standard,93,1200,111600,1
2025-03-19,DLR_025,Standard,35,1200,42000,0
2025-03-19,DLR_026,Standard,94,1200,112800,1
2025-03-19,DLR_027,Standard,162,1200,194400,0
2025-03-19,DLR_028,Standard,132,1200,158400,1
2025-03-19,DLR_029,Standard,73,1200,87600,1
2025-03-19,DLR_030,Standard,102,1200,122400,0
2025-03-20,DLR_001,Standard,66,1200,79200,2
2025-03-20,DLR_002,Standard,137,1200,164400,2
2025-03-20,DLR_003,Standard,150,1200,180000,2
2025-03-20,DLR_004,Standard,38,1200,45600,2
2025-03-20,DLR_005,Standard,178,1200,213600,1
2025-03-20,DLR_006,Standard,116,1200,139200,0
2025-03-20,DLR_007,Standard,56,1200,67200,1
2025-03-20,DLR_008,Standard,15,1200,18000,0
2025-03-20,DLR_009,Standard,59,1200,70800,2
2025-03-20,DLR_010,Standard,133,1200,159600,1
2025-03-20,DLR_011,Standard,53,1200,63600,2
2025-03-20,DLR_012,Standard,55,1200,66000,1
2025-03-20,DLR_013,Standard,114,1200,136800,3
2025-03-20,DLR_014,Standard,104,1200,124800,2
2025-03-20,DLR_015,Standard,174,1200,208800,2
2025-03-20,DLR_016,Standard,175,1200,210000,2
2025-03-20,DLR_017,Standard,142,1200,170400,3
2025-03-20,DLR_018,Standard,146,1200,175200,1
2025-03-20,DLR_019,Standard,70,1200,84000,2
2025-03-20,DLR_020,Standard,191,1200,229200,1
2025-03-20,DLR_021,Standard,104,1200,124800,0
2025-03-20,DLR_022,Standard,21,1200,25200,2
2025-03-20,DLR_023,Standard,167,1200,200400,2
2025-03-20,DLR_024,Standard,182,1200,218400,3
2025-03-20,DLR_025,Standard,118,1200,141600,1
2025-03-20,DLR_026,Standard,160,1200,192000,3
2025-03-20,DLR_027,Standard,69,1200,82800,3
2025-03-20,DLR_028,Standard,66,1200,79200,3
2025-03-20,DLR_029,Standard,166,1200,199200,2
2025-03-20,DLR_030,Standard,135,1200,162000,1
2025-03-21,DLR_001,Standard,22,1200,26400,0
2025-03-21,DLR_002,Standard,192,1200,230400,1
2025-03-21,DLR_003,Standard,185,1200,222000,0
2025-03-21,DLR_004,Standard,34,1200,40800,0
2025-03-21,DLR_005,Standard,39,1200,46800,3
2025-03-21,DLR_006,Standard,65,1200,78000,0
2025-03-21,DLR_007,Standard,41,1200,49200,3
2025-03-21,DLR_008,Standard,193,1200,231600,0
2025-03-21,DLR_009,Standard,79,1200,94800,0
2025-03-21,DLR_010,Standard,115,1200,138000,2
2025-03-21,DLR_011,Standard,112,1200,134400,3
2025-03-21,DLR_012,Standard,159,1200,190800,0
2025-03-21,DLR_013,Standard,140,1200,168000,1
2025-03-21,DLR_014,Standard,91,1200,109200,0
2025-03-21,DLR_015,Standard,15,1200,18000,1
2025-03-21,DLR_016,Standard,158,1200,189600,3
2025-03-21,DLR_017,Standard,196,1200,235200,2
2025-03-21,DLR_018,Standard,197,1200,236400,0
2025-03-21,DLR_019,Standard,55,1200,66000,1
2025-03-21,DLR_020,Standard,156,1200,187200,3
2025-03-21,DLR_021,Standard,113,1200,135600,3
2025-03-21,DLR_022,Standard,72,1200,86400,2
2025-03-21,DLR_023,Standard,166,1200,199200,1
2025-03-21,DLR_024,Standard,78,1200,93600,2
2025-03-21,DLR_025,Standard,125,1200,150000,3
2025-03-21,DLR_026,Standard,56,1200,67200,3
2025-03-21,DLR_027,Standard,140,1200,168000,0
2025-03-21,DLR_028,Standard,24,1200,28800,1
2025-03-21,DLR_029,Standard,178,1200,213600,0
2025-03-21,DLR_030,Standard,119,1200,142800,3
2025-03-22,DLR_001,Standard,184,1200,220800,3
2025-03-22,DLR_002,Standard,111,1200,133200,2
2025-03-22,DLR_003,Standard,23,1200,27600,0
2025-03-22,DLR_004,Standard,34,1200,40800,3
2025-03-22,DLR_005,Standard,55,1200,66000,0
2025-03-22,DLR_006,Standard,44,1200,52800,2
2025-03-22,DLR_007,Standard,76,1200,91200,3
2025-03-22,DLR_008,Standard,83,1200,99600,3
2025-03-22,DLR_009,Standard,51,1200,61200,0
2025-03-22,DLR_010,Standard,86,1200,103200,0
2025-03-22,DLR_011,Standard,151,1200,181200,2
2025-03-22,DLR_012,Standard,167,1200,200400,1
2025-03-22,DLR_013,Standard,18,1200,21600,1
2025-03-22,DLR_014,Standard,126,1200,151200,1
2025-03-22,DLR_015,Standard,71,1200,85200,0
2025-03-22,DLR_016,Standard,32,1200,38400,3
2025-03-22,DLR_017,Standard,53,1200,63600,0
2025-03-22,DLR_018,Standard,124,1200,148800,0
2025-03-22,DLR_019,Standard,188,1200,225600,3
2025-03-22,DLR_020,Standard,161,1200,193200,1
2025-03-22,DLR_021,Standard,129,1200,154800,1
2025-03-22,DLR_022,Standard,66,1200,79200,2
2025-03-22,DLR_023,Standard,36,1200,43200,1
2025-03-22,DLR_024,Standard,46,1200,55200,1
2025-03-22,DLR_025,Standard,85,1200,102000,2
2025-03-22,DLR_026,Standard,39,1200,46800,1
2025-03-22,DLR_027,Standard,72,1200,86400,0
2025-03-22,DLR_028,Standard,63,1200,75600,3
2025-03-22,DLR_029,Standard,17,1200,20400,2
2025-03-22,DLR_030,Standard,20,1200,24000,0
2025-03-23,DLR_001,Standard,200,1200,240000,2
2025-03-23,DLR_002,Standard,165,1200,198000,1
2025-03-23,DLR_003,Standard,22,1200,26400,3
2025-03-23,DLR_004,Standard,144,1200,172800,0
2025-03-23,DLR_005,Standard,32,1200,38400,1
2025-03-23,DLR_006,Standard,101,1200,121200,2
2025-03-23,DLR_007,Standard,91,1200,109200,2
2025-03-23,DLR_008,Standard,154,1200,184800,3
2025-03-23,DLR_009,Standard,197,1200,236400,1
2025-03-23,DLR_010,Standard,144,1200,172800,2
2025-03-23,DLR_011,Standard,35,1200,42000,1
2025-03-23,DLR_012,Standard,89,1200,106800,2
2025-03-23,DLR_013,Standard,144,1200,172800,2
2025-03-23,DLR_014,Standard,63,1200,75600,3
2025-03-23,DLR_015,Standard,176,1200,211200,2
2025-03-23,DLR_016,Standard,130,1200,156000,3
2025-03-23,DLR_017,Standard,127,1200,152400,2
2025-03-23,DLR_018,Standard,109,1200,130800,3
2025-03-23,DLR_019,Standard,132,1200,158400,0
2025-03-23,DLR_020,Standard,65,1200,78000,2
2025-03-23,DLR_021,Standard,46,1200,55200,1
2025-03-23,DLR_022,Standard,205,1200,246000,3
2025-03-23,DLR_023,Standard,200,1200,240000,2
2025-03-23,DLR_024,Standard,195,1200,234000,3
2025-03-23,DLR_025,Standard,107,1200,128400,0
2025-03-23,DLR_026,Standard,45,1200,54000,0
2025-03-23,DLR_027,Standard,96,1200,115200,0
2025-03-23,DLR_028,Standard,105,1200,126000,0
2025-03-23,DLR_029,Standard,162,1200,194400,3
2025-03-23,DLR_030,Standard,56,1200,67200,1
2025-03-24,DLR_001,Standard,149,1200,178800,1
2025-03-24,DLR_002,Standard,87,1200,104400,1
2025-03-24,DLR_003,Standard,190,1200,228000,2
2025-03-24,DLR_004,Standard,87,1200,104400,2
2025-03-24,DLR_005,Standard,179,1200,214800,0
2025-03-24,DLR_006,Standard,87,1200,104400,2
2025-03-24,DLR_007,Standard,126,1200,151200,3
2025-03-24,DLR_008,Standard,61,1200,73200,0
2025-03-24,DLR_009,Standard,206,1200,247200,3
2025-03-24,DLR_010,Standard,63,1200,75600,0
2025-03-24,DLR_011,Standard,103,1200,123600,1
2025-03-24,DLR_012,Standard,32,1200,38400,0
2025-03-24,DLR_013,Standard,24,1200,28800,0
2025-03-24,DLR_014,Standard,207,1200,248400,0
2025-03-24,DLR_015,Standard,84,1200,100800,2
2025-03-24,DLR_016,Standard,71,1200,85200,2
2025-03-24,DLR_017,Standard,172,1200,206400,0
2025-03-24,DLR_018,Standard,132,1200,158400,0
2025-03-24,DLR_019,Standard,60,1200,72000,0
2025-03-24,DLR_020,Standard,192,1200,230400,3
2025-03-24,DLR_021,Standard,202,1200,242400,1
2025-03-24,DLR_022,Standard,114,1200,136800,1
2025-03-24,DLR_023,Standard,55,1200,66000,0
2025-03-24,DLR_024,Standard,53,1200,63600,1
2025-03-24,DLR_025,Standard,26,1200,31200,0
2025-03-24,DLR_026,Standard,75,1200,90000,1
2025-03-24,DLR_027,Standard,71,1200,85200,2
2025-03-24,DLR_028,Standard,192,1200,230400,0
2025-03-24,DLR_029,Standard,186,1200,223200,0
2025-03-24,DLR_030,Standard,148,1200,177600,0
2025-03-25,DLR_001,Standard,67,1200,80400,1
2025-03-25,DLR_002,Standard,48,1200,57600,3
2025-03-25,DLR_003,Standard,212,1200,254400,2
2025-03-25,DLR_004,Standard,201,1200,241200,0
2025-03-25,DLR_005,Standard,204,1200,244800,1
2025-03-25,DLR_006,Standard,100,1200,120000,1
2025-03-25,DLR_007,Standard,32,1200,38400,2
2025-03-25,DLR_008,Standard,201,1200,241200,3
2025-03-25,DLR_009,Standard,78,1200,93600,0
2025-03-25,DLR_010,Standard,54,1200,64800,3
2025-03-25,DLR_011,Standard,79,1200,94800,2
2025-03-25,DLR_012,Standard,151,1200,181200,2
2025-03-25,DLR_013,Standard,44,1200,52800,1
2025-03-25,DLR_014,Standard,209,1200,250800,0
2025-03-25,DLR_015,Standard,213,1200,255600,3
2025-03-25,DLR_016,Standard,21,1200,25200,3
2025-03-25,DLR_017,Standard,74,1200,88800,0
2025-03-25,DLR_018,Standard,163,1200,195600,2
2025-03-25,DLR_019,Standard,40,1200,48000,1
2025-03-25,DLR_020,Standard,42,1200,50400,2
2025-03-25,DLR_021,Standard,183,1200,219600,2
2025-03-25,DLR_022,Standard,86,1200,103200,1
2025-03-25,DLR_023,Standard,137,1200,164400,3
2025-03-25,DLR_024,Standard,163,1200,195600,1
2025-03-25,DLR_025,Standard,115,1200,138000,2
2025-03-25,DLR_026,Standard,181,1200,217200,3
2025-03-25,DLR_027,Standard,126,1200,151200,2
2025-03-25,DLR_028,Standard,177,1200,212400,3
2025-03-25,DLR_029,Standard,185,1200,222000,2
2025-03-25,DLR_030,Standard,54,1200,64800,0
2025-03-26,DLR_001,Standard,27,1200,32400,2
2025-03-26,DLR_002,Standard,43,1200,51600,2
2025-03-26,DLR_003,Standard,186,1200,223200,1
2025-03-26,DLR_004,Standard,50,1200,60000,1
2025-03-26,DLR_005,Standard,100,1200,120000,1
2025-03-26,DLR_006,Standard,197,1200,236400,3
2025-03-26,DLR_007,Standard,147,1200,176400,3
2025-03-26,DLR_008,Standard,208,1200,249600,0
2025-03-26,DLR_009,Standard,81,1200,97200,3
2025-03-26,DLR_010,Standard,162,1200,194400,0
2025-03-26,DLR_011,Standard,126,1200,151200,2
2025-03-26,DLR_012,Standard,33,1200,39600,3
2025-03-26,DLR_013,Standard,54,1200,64800,1
2025-03-26,DLR_014,Standard,72,1200,86400,1
2025-03-26,DLR_015,Standard,211,1200,253200,1
2025-03-26,DLR_016,Standard,21,1200,25200,3
2025-03-26,DLR_017,Standard,202,1200,242400,0
2025-03-26,DLR_018,Standard,187,1200,224400,2
2025-03-26,DLR_019,Standard,131,1200,157200,3
2025-03-26,DLR_020,Standard,109,1200,130800,0
2025-03-26,DLR_021,Standard,64,1200,76800,0
2025-03-26,DLR_022,Standard,50,1200,60000,2
2025-03-26,DLR_023,Standard,217,1200,260400,2
2025-03-26,DLR_024,Standard,188,1200,225600,3
2025-03-26,DLR_025,Standard,194,1200,232800,0
2025-03-26,DLR_026,Standard,132,1200,158400,3
2025-03-26,DLR_027,Standard,95,1200,114000,2
2025-03-26,DLR_028,Standard,47,1200,56400,0
2025-03-26,DLR_029,Standard,56,1200,67200,3
2025-03-26,DLR_030,Standard,157,1200,188400,0
2025-03-27,DLR_001,Standard,166,1200,199200,2
2025-03-27,DLR_002,Standard,194,1200,232800,1
2025-03-27,DLR_003,Standard,160,1200,192000,1
2025-03-27,DLR_004,Standard,34,1200,40800,2
2025-03-27,DLR_005,Standard,100,1200,120000,2
2025-03-27,DLR_006,Standard,45,1200,54000,0
2025-03-27,DLR_007,Standard,131,1200,157200,0
2025-03-27,DLR_008,Standard,137,1200,164400,1
2025-03-27,DLR_009,Standard,22,1200,26400,0
2025-03-27,DLR_010,Standard,145,1200,174000,2
2025-03-27,DLR_011,Standard,184,1200,220800,3
2025-03-27,DLR_012,Standard,89,1200,106800,3
2025-03-27,DLR_013,Standard,126,1200,151200,0
2025-03-27,DLR_014,Standard,65,1200,78000,0
2025-03-27,DLR_015,Standard,86,1200,103200,2
2025-03-27,DLR_016,Standard,218,1200,261600,3
2025-03-27,DLR_017,Standard,73,1200,87600,1
2025-03-27,DLR_018,Standard,155,1200,186000,1
2025-03-27,DLR_019,Standard,202,1200,242400,1
2025-03-27,DLR_020,Standard,148,1200,177600,3
2025-03-27,DLR_021,Standard,97,1200,116400,1
2025-03-27,DLR_022,Standard,83,1200,99600,2
2025-03-27,DLR_023,Standard,118,1200,141600,1
2025-03-27,DLR_024,Standard,178,1200,213600,1
2025-03-27,DLR_025,Standard,27,1200,32400,3
2025-03-27,DLR_026,Standard,212,1200,254400,1
2025-03-27,DLR_027,Standard,159,1200,190800,0
2025-03-27,DLR_028,Standard,123,1200,147600,1
